Tên SP,Nhà sản xuất,Model,Kết nối,Kích thước,Loại switch,Giá(đ)
Bàn phím cơ Edra EK387L màu trắng Brown sw ,Edra,EK387L White,vừa có dây vừa không dây,0.7212003987089425,blue,559000
Bàn phím cơ Edra EK387L màu trắng Red sw ,Edra,EK387L White,vừa có dây vừa không dây,0.7212003987089425,blue,559000
Bàn phím cơ FL-Esports FL100CPM White Body-Gradient Pink Ice Pink switch ,FL-Esports,FL100CPM,không dây,0.7212003987089425,blue,2099000
Bàn phím cơ FL-Esports FL100CPM White Body Marshmallow 3 Mode Ice Violet switch ,FL-Esports,FL100CPM,không dây,0.7212003987089425,blue,2099000
Bàn Phím ASUS ROG Strix Scope RX PBT Blue Switch ,Asus,Razer DeathStalker V2,không dây,0.9017467248908297,blue,2699000
Bàn phím cơ không dây FL-Esports CMK87 SAM Cool Mint 3 Mode White sw ,FL-Esports,GD68,không dây,0.7212003987089425,white,2999000
Bàn phím cơ không dây Fuhlen T87S RGB trắng Blue sw ,Fuhlen,G512 GX,có dây,0.7212003987089425,cherry,1399000
Bàn phím cơ không dây Fuhlen T87S RGB trắng Brown sw ,Fuhlen,3084,không dây,0.7212003987089425,white,1399000
Bàn phím cơ không dây FLEsport FL980 SAM Grey & White RGB 3 Mode Rosa sw ,Flesports,EK398,có dây,0.7212003987089425,white,3459000
Bàn phím cơ không dây FLEsport FL980 SAM Grey & White RGB 3 Modes Red sw ,Flesports,D87S RGB,vừa có dây vừa không dây,0.7212003987089425,white,3049000
Bàn phím cơ Newmen GE369 Red sw ,Newmen,EK387L White,có dây,0.013100436681222707,white,749000
Bàn phím cơ Không dây FL-Esport CMK87 SAM Marshmallow RGB Kailh BOX Brown sw ,FL-Esports,Brown Switch ,có dây,0.7212003987089425,brown,3439000
Bàn phím cơ quang E-Dra EK308 RGB ,E-Dra,Razer DeathStalker V2,vừa có dây vừa không dây,0.7212003987089425,blue,929000
Bàn phím game MSI Vigor GK71 Sonic đen ,MSI,EK387L White,có dây,0.9061135371179039,red,2849000
Bàn phím game MSI Vigor GK50 Elite đen ,MSI,EK387L White,có dây,0.8908296943231441,blue,1799000
Bàn phím Rapoo V58 đen ,Rapoo,H75S Panda 3 Mode Wireless,có dây,0.8908296943231441,blue,309000
Bàn phím cơ Razer Tartarus Pro Analog Optical Gaming Keypad RGB Chroma Black ,Razer,Kailh Clione Limacina ,không dây,0.7212003987089425,green,3289000
Bàn phím cơ không dây FL-Esports CMK87 SAM Yellow White 3 Mode Brown sw ,FL-Esports,CD87HR,không dây,0.7212003987089425,brown,3199000
Bàn phím cơ không dây FL-Esports CMK87 SAM Yellow White 3 Mode FLCMMK Cercis sw ,FL-Esports,EK314W,có dây,0.7212003987089425,brown,3199000
Bàn phím cơ FLEsport CMK87 CPM Metal Heart RGB 3 Mode Coolmint sw ,FL-Esports,EK387L White,không dây,0.7212003987089425,white,3689000
Bàn phím cơ FLEsport CMK87 CPM Metal Heart RGB 3 Mode ,FL-Esports,Kailh Clione Limacina ,không dây,0.7212003987089425,white,3689000
Bàn phím Fuhlen G500S ,Fuhlen,H95S Panda 3 Mode Wireless,không dây,0.7212003987089425,blue,619000
Bàn phím cơ không dây Leopold FC980MBT Blue Star Red sw ,Leopold,D87S RGB,vừa có dây vừa không dây,0.7860262008733624,cherry,3969000
Bàn phím cơ không dây Leopold FC750RBT Blue Star Silent Red sw ,Leopold,FL100CPM,vừa có dây vừa không dây,0.7314410480349345,cherry,3569000
Bàn phím cơ không dây Leopold FC750RBT Blue Star Red sw ,Leopold,GD68,vừa có dây vừa không dây,0.7314410480349345,cherry,3569000
Bàn phím cơ không dây Leopold FC750RBT Blue Star Blue sw ,Leopold,Everest Max,có dây,0.7314410480349345,cherry,3569000
Bàn phím cơ không dây Leopold FC750RBT Blue Star Brown sw ,Leopold,H95S Panda 3 Mode Wireless,có dây,0.7314410480349345,cherry,3569000
Bàn phím cơ không dây Leopold FC900RBT Blue Star Red sw ,Leopold,Kailh Clione Limacina ,vừa có dây vừa không dây,0.9061135371179039,cherry,3769000
Bàn phím cơ không dây Leopold FC900RBT Blue Star Blue sw ,Leopold,H75S Panda 3 Mode Wireless,vừa có dây vừa không dây,0.9061135371179039,cherry,3769000
Bàn phím cơ Không dây Mistel Bunny X8 BT Blue sw ,Mistel,D87S RGB,vừa có dây vừa không dây,0.9061135371179039,cherry,2899000
Bàn phím cơ Không dây Mistel Bunny X8 BT Red sw ,Mistel,EK87,vừa có dây vừa không dây,0.9061135371179039,cherry,2899000
Bàn phím cơ Không dây Mistel X8 Gloaming BT Red sw ,Mistel,GP75CPM,có dây,0.9061135371179039,cherry,2899000
Bàn phím cơ Không dây Mistel X8 Gloaming BT Blue sw ,Mistel,EK398,không dây,0.9061135371179039,cherry,2899000
Bàn phím cơ Không dây Mistel X8 Gloaming BT Red Silent sw ,Mistel,3084,vừa có dây vừa không dây,0.9061135371179039,cherry,2899000
Bàn phím cơ không dây Mistel X8 BT Glaze Blue ,Mistel,Asus ROG Strix Scope NX TKL Deluxe,không dây,0.7212003987089425,cherry,2899000
Bàn phím cơ không dây Mistel X8 BT Glaze Blue ,Mistel,GD100,có dây,0.7212003987089425,cherry,2899000
Bàn phím cơ không dây Mistel X8 BT Glaze Blue ,Mistel,D87S RGB,vừa có dây vừa không dây,0.7212003987089425,cherry,2899000
Bàn phím Apple Smart Folio for iPad Pro 11 ,Apple,3084,không dây,0.7212003987089425,silver,5549000
Bàn phím Apple Magic for iPad Pro 12.9 ,Apple,Asus ROG Strix Scope NX TKL Deluxe,không dây,0.7212003987089425,black,10089000
